incident_id,source,source_record_id,narrative,original_label,revised_label,reference_annotator_confidence,exact_evidence_excerpt,correction_reason,annotation_review_status,label_provenance,annotation_version,reviewer_id,reviewer_name,submitted_at,activity,source_native_outcome
OSHA-SIR-2018065614,OSHA_SIR,2018065614,"An employee was working at a remote job site delivering chemicals. When he had finished delivering chemicals at that location, he began having a headache. The employee was looking for headache medicine in his backpack and removed a handgun from the backpack placing it on the truck console. When he later reached for the gun it discharged into his left hand. The employee was hospitalized and had surgery.",NON_SIF_POTENTIAL,SIF_POTENTIAL,0.90,An employee was working at a remote job site delivering chemicals.,Narrative explicitly supports a credible SIF mechanism: supported high energy exposure.,corrected_supported_secondary_review,teammate_manual_plus_ai_assisted_secondary_review,sif-label-review-v0.2.0,7dfac61e-b374-4d21-a7a1-574864a7a436,Manasvi,2026-09-06 14:21:05.217856+00,Self-inflicted shooting-unintentional,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2018065995,OSHA_SIR,2018065995,"An employee was taking apart some pipe on top of an oil and gas tank when he slipped and fell approximately 22 feet. The employee sustained cracked ribs, a collapsed lung and a cracked collarbone. Fall protection was not worn at the time.",SIF_POTENTIAL,SIF_POTENTIAL,0.70,"An employee was taking apart some pipe on top of an oil and gas tank when he slipped and fell approximately 22 feet. The employee sustained cracked ribs, a collapsed lung and a cracked collarbone. Fall protection was not worn at the time.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,7dfac61e-b374-4d21-a7a1-574864a7a436,Manasvi,2026-09-04 18:15:13.578589+00,Other fall to lower level 21 to 25 feet ,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2018066035,OSHA_SIR,2018066035,"An employee was taking a joint of iron off the back of a truck and rotating it back into the cradle where it was stored. A brace was missing; when the joint was put into its resting spot, it kept rolling, crushing the employee's left little finger against the work platform. The finger was amputated.",SIF_POTENTIAL,SIF_POTENTIAL,0.90,"An employee was taking a joint of iron off the back of a truck and rotating it back into the cradle where it was stored. A brace was missing; when the joint was put into its resting spot, it kept rolling, crushing the employee's left little finger against the work platform. The finger was amputated.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,36cd44a8-250b-4b5d-8b7e-90dd4331ac89,Shravan Patne,2026-09-08 19:57:56.31904+00,Struck by object or equipment rolling freely,Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00
OSHA-SIR-2018077651,OSHA_SIR,2018077651,An employee had closed a plug valve halfway with a valve bar when he immediately felt a sharp pain in his lower back due to bulging discs that caused a pinched nerve.,NON_SIF_POTENTIAL,NON_SIF_POTENTIAL,0.90,An employee had closed a plug valve halfway with a valve bar when he immediately felt a sharp pain in his lower back due to bulging discs that caused a pinched nerve.,No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,7dfac61e-b374-4d21-a7a1-574864a7a436,Manasvi,2026-09-06 13:48:00.838199+00,"Overexertion involving outside sources, unspecified",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2018077788,OSHA_SIR,2018077788,"An employee lifted the lid to the glue cooling area of the machine to examine the equipment for issues. The lid covers two pulleys; one is 4 feet and the other is 16 inches in diameter. When he lifted the lid, it swung back and he raised his left hand to protect himself. He then lost balance and tried to steady himself with his right hand by placing it on the belt. His right hand got caught in the pulleys and when he pulled back, he suffered avulsions to his ring, pinky and middle fingers requiring hospitalization.",UNCERTAIN,SIF_POTENTIAL,0.70,"His right hand got caught in the pulleys and when he pulled back, he suffered avulsions to his ring, pinky and middle fingers requiring hospitalization.",Narrative explicitly supports a credible SIF mechanism: rotating machinery.,corrected_supported_secondary_review,teammate_manual_plus_ai_assisted_secondary_review,sif-label-review-v0.2.0,fa21da09-d2cf-45e7-874a-a1c4d3fdc84b,Punaji Zore,2026-09-06 11:05:45.695597+00,"Caught in running equipment or machinery, n.e.c.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2018088265,OSHA_SIR,2018088265,"An employee was setting up five mud tanks and a mud pump. While he was hooking up the fifth mud tank to the fourth mud tank, a gap formed between the hose to the union. He inched the cable over multiple times to close the gap. Then, the driver lifted the mud tank up, which caused the cable line to pull the employee's finger between the truck roller, resulting in an amputation of the end of his left index finger.",SIF_POTENTIAL,SIF_POTENTIAL,0.90,"An employee was setting up five mud tanks and a mud pump. While he was hooking up the fifth mud tank to the fourth mud tank, a gap formed between the hose to the union. He inched the cable over multiple times to close the gap. Then, the driver lifted the mud tank up, which caused the cable line to pull the employee's finger between the truck roller, resulting in an amputation of the end of his left index finger.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,fa21da09-d2cf-45e7-874a-a1c4d3fdc84b,Punaji Zore,2026-09-06 11:18:38.97666+00,"Caught in running equipment or machinery, unspecified",Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00
OSHA-SIR-2018088899,OSHA_SIR,2018088899,"An employee was disconnecting a braided metal flex hose that was supplying air to a furnace for the de-coking process. A supplier sent an alternate feed to the furnace, which required the furnace to remain online. The employee went to disconnect the flex hose from the furnace and received second degree burns to the face and first degree burns to the torso from steam/hot condensate. The line was not depressurized at the time of the incident.",SIF_POTENTIAL,SIF_POTENTIAL,0.90,"An employee was disconnecting a braided metal flex hose that was supplying air to a furnace for the de-coking process. A supplier sent an alternate feed to the furnace, which required the furnace to remain online. The employee went to disconnect the flex hose from the furnace and received second degree burns to the face and first degree burns to the torso from steam/hot condensate. The line was not depressurized at the time of the incident.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,fa21da09-d2cf-45e7-874a-a1c4d3fdc84b,Punaji Zore,2026-09-06 13:15:07.172713+00,Contact with hot objects or substances,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2018099765,OSHA_SIR,2018099765,"Two employees were driving on a lease road, hauling a pump. An antenna on the pump got caught on an overhead electrical wire, directing energy to the truck. One employee suffered an electrical burn, as well as a sprained ankle when he jumped out of the truck; the other suffered a shoulder injury when he jumped out of the truck and rolled on the ground.",UNCERTAIN,SIF_POTENTIAL,0.70,"Two employees were driving on a lease road, hauling a pump.",Narrative explicitly supports a credible SIF mechanism: supported high energy exposure.,corrected_supported_secondary_review,teammate_manual_plus_ai_assisted_secondary_review,sif-label-review-v0.2.0,fd7f23a1-5e0e-49bf-ae5a-55f7df99ba8a,Aarya Gupte,2026-09-05 19:44:55.592141+00,"Indirect exposure to electricity, unspecified",Hospitalized=2.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-20181010424,OSHA_SIR,20181010424,An employee was test-driving a go-cart he had been working on when it struck a parked car. He broke his left ankle and two ribs on the left side.,NON_SIF_POTENTIAL,NON_SIF_POTENTIAL,0.90,An employee was test-driving a go-cart he had been working on when it struck a parked car. He broke his left ankle and two ribs on the left side.,No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,7dfac61e-b374-4d21-a7a1-574864a7a436,Manasvi,2026-09-06 14:18:08.259005+00,Roadway collision-moving and standing vehicle in roadway,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-20181010483,OSHA_SIR,20181010483,An employee got into a fight with another person and suffered a broken tibia and fibula. He was hospitalized.,NON_SIF_POTENTIAL,NON_SIF_POTENTIAL,0.70,An employee got into a fight with another person and suffered a broken tibia and fibula. He was hospitalized.,No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,7dfac61e-b374-4d21-a7a1-574864a7a436,Manasvi,2026-09-04 17:08:21.465921+00,"Intentional injury by other person, unspecified",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-20181010628,OSHA_SIR,20181010628,"Four Turner employees were working to remove discharge piping to make modifications. While removing the piping from pumps, the crew placed the pipe (approximately 300 lbs.) onto a cart. It rolled unexpectedly and pinched an employee's left ring finger between it and the cart rail, resulting in a fingertip amputation.",SIF_POTENTIAL,SIF_POTENTIAL,0.90,"Four Turner employees were working to remove discharge piping to make modifications. While removing the piping from pumps, the crew placed the pipe (approximately 300 lbs.) onto a cart. It rolled unexpectedly and pinched an employee's left ring finger between it and the cart rail, resulting in a fingertip amputation.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,36cd44a8-250b-4b5d-8b7e-90dd4331ac89,Shravan Patne,2026-09-08 20:10:19.938652+00,Struck by object or equipment rolling freely,Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00
OSHA-SIR-20181010670,OSHA_SIR,20181010670,"An employee was trying to re-light the pilot light on a combustor. It failed to ignite, then ignited when the door to the box was opened. A flash fire burned the employee's hands and face.",SIF_POTENTIAL,SIF_POTENTIAL,0.90,"An employee was trying to re-light the pilot light on a combustor. It failed to ignite, then ignited when the door to the box was opened. A flash fire burned the employee's hands and face.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,7dfac61e-b374-4d21-a7a1-574864a7a436,Manasvi,2026-09-06 14:30:10.817714+00,Small-scale (limited) fire ,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-20181011102,OSHA_SIR,20181011102,"On October 27, 2018, at approximately 9:15 PM, a crew of five employees was working on a drilling rig when the traveling block hit the crown, which caused the travel block to fall to the rig floor. One employee was struck by debris from the damaged rig and suffered a fractured neck, broken left arm, and two broken ribs. Another employee jumped away from the rig structure and fell to the ground below resulting in a left foot amputation.",SIF_POTENTIAL,SIF_POTENTIAL,0.90,"On October 27, 2018, at approximately 9:15 PM, a crew of five employees was working on a drilling rig when the traveling block hit the crown, which caused the travel block to fall to the rig floor. One employee was struck by debris from the damaged rig and suffered a fractured neck, broken left arm, and two broken ribs. Another employee jumped away from the rig structure and fell to the ground below resulting in a left foot amputation.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,7dfac61e-b374-4d21-a7a1-574864a7a436,Manasvi,2026-09-06 13:40:12.767123+00,"Other jump to lower level, unspecified",Hospitalized=2.00; Amputation=1.00; Loss of Eye=0.00
